shoulder_pan_angle,shoulder_lift_angle,elbow_angle,wrist1_angle,wrist2_angle,wrist3_angle,end_eff_x,end_eff_y,end_eff_z,end_eff_roll,end_eff_pitch,end_eff_yaw,end_eff_w,end_eff_xq,end_eff_yq,end_eff_zq
-0.8329356352435511,-1.9049207172789515,-1.0192426443099976,-1.7407061062254847,1.94774329662323,1.8340225219726562,-18.69971495607402,233.1389273340574,1079.157687366217,-1.570288582136494,0.04692415925877567,0.019477098703849956,0.7068965766929473,-0.7068607569541163,0.009709655321046291,0.02346961294083152
-0.7731512228595179,-1.9433142147459925,-1.1655980348587036,-1.56331880230967,1.9913126230239868,1.845954418182373,-18.685256573257803,233.11320746156326,1079.1575183702855,-1.5703193973358789,0.04592105044587918,0.021279556354463557,0.7068762510279322,-0.7068845672214357,0.00871752774039158,0.02375245391438717
-0.7381480375873011,-1.9799000225462855,-1.2711198329925537,-1.4356038135341187,2.014338731765747,1.8501157760620117,-18.769390287530182,233.09959889901924,1079.152657335151,-1.5703499984977423,0.04496823468918965,0.022290966960310046,0.706864740784071,-0.706903597952922,0.008022758679676863,0.023773446966089927
-0.7213829199420374,-2.017054697076315,-1.328135371208191,-1.3526346695474167,2.021108627319336,1.8504247665405273,-19.09868541420976,233.0969699137686,1079.1423175290852,-1.5703874009297185,0.04387281336236712,0.022700063163060037,0.7068596390555814,-0.7069226465379078,0.007490369212350268,0.02353118898645848
-0.7160857359515589,-2.0695468387999476,-1.3513222932815552,-1.274152473812439,2.0245604515075684,1.8493013381958008,-19.903498801930912,233.10478113253654,1079.1214180843197,-1.570453251487259,0.04197311116631055,0.022849925776308882,0.7068566830492158,-0.7069532160129341,0.006764894594917107,0.022913231957752425
-0.7186272780047815,-2.1214047871031703,-1.3602341413497925,-1.1887433689883729,2.023240566253662,1.8423237800598145,-20.792559543542293,233.11702607323,1079.0975752993888,-1.5705326579661205,0.03961251422003957,0.02277925675827082,0.7068559484085382,-0.7069885539438695,0.0059542925726082,0.022054459680123123
-0.723670784627096,-2.1534587345519007,-1.364120602607727,-1.1322251421264191,2.0210795402526855,1.837479591369629,-21.34602353100085,233.12623807786187,1079.0818697642542,-1.5705851184893576,0.03805085249383057,0.02265145810648387,0.7068557826685394,-0.7070111777946952,0.005446720348331066,0.021457637774264158
-0.7241748015033167,-2.164610048333639,-1.364235758781433,-1.118776337509491,2.020426034927368,1.8382225036621094,-21.54363014151366,233.12898955616808,1079.0764440685273,-1.5706002668085493,0.03763674373563895,0.022630685227925492,0.706855076919211,-0.7070175882323331,0.005307481543633958,0.02130400909067285
-0.7241714636432093,-2.1689864597716273,-1.3646600246429443,-1.1159776014140625,2.019423246383667,1.8416473865509033,-21.613134544673073,233.1299281020094,1079.074479243209,-1.570604519331064,0.03757877073833011,0.022613093481449995,0.7068543780549396,-0.7070191980872296,0.005293157157411854,0.02127731768720633
-0.7249649206744593,-2.1799961529173792,-1.3690541982650757,-1.1153273743442078,2.018913984298706,1.8424352407455444,-21.748542305857082,233.13201284344498,1079.0703604931052,-1.5706090390506477,0.03746579063819158,0.0225901899262372,0.7068542243341566,-0.7070210329275923,0.005261258595332795,0.021229312210987204
-0.7253955046283167,-2.1861349544920863,-1.38125479221344,-1.1135104459575196,2.0196330547332764,1.8414665460586548,-21.74466496276636,233.13210532229738,1079.0694381816143,-1.570606359204258,0.037522922190749985,0.02259532205430746,0.7068545104089962,-0.7070199488808852,0.005279673193412585,0.02125130701626529
-0.7265008131610315,-2.188361784020895,-1.3929630517959595,-1.1124206346324463,2.0201027393341064,1.840901494026184,-21.677994100895255,233.13170759034065,1079.0701529798184,-1.570601147698063,0.03765942893488884,0.02258442216441865,0.706855016607597,-0.7070177162193797,0.005331847549902546,0.02129567679861185
