position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
-0.23562353471877673,0.3831890444807844,0.1895278870201302,-0.810494196912056,0.5327517260617187,0.01717713561091,-0.2428573679391786
-0.23643609179923453,0.38267740655970073,0.18643421763754847,-0.8095525499707497,0.5336055809877525,0.013420384629141373,-0.2443555729894153
-0.23866203637525008,0.3822049831084381,0.1848417565263687,-0.8101668578463358,0.532818701491842,0.013541603912371776,-0.24402974972618144
-0.24133116637914095,0.3819522561757682,0.18250146941588902,-0.8112356155685139,0.5314102982303951,0.014261556980655248,-0.2435086835419726
-0.24304019380911498,0.3820146103707416,0.17894830453845484,-0.8115145565987609,0.5308504637608433,0.012248365085430995,-0.24390958797461837
-0.2430401938091145,0.38201461037074236,0.1789483045384546,-0.8115145565987604,0.5308504637608441,0.012248365085431328,-0.2439095879746183
-0.24304019380911523,0.38201461037074214,0.17894830453845553,-0.8115145565987613,0.5308504637608431,0.012248365085432174,-0.24390958797461723
-0.2430401938091152,0.3820146103707419,0.17894830453845537,-0.8115145565987609,0.5308504637608431,0.012248365085431952,-0.24390958797461817
-0.24304019380911474,0.38201461037074247,0.17894830453845562,-0.8115145565987607,0.5308504637608438,0.012248365085432604,-0.24390958797461815
-0.2430401938091152,0.3820146103707419,0.1789483045384546,-0.8115145565987609,0.5308504637608433,0.012248365085431106,-0.2439095879746183
