position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
-0.2369072570168838,0.32977140745445993,0.2556660105382714,-0.8760190446964328,0.4415443926574319,0.16327892762751695,-0.10473382660218937
-0.24286192551567698,0.32430722728019856,0.23931196327361764,-0.8816299362309968,0.43456489537582405,0.14169684035726476,-0.11749047910828968
-0.24341559933669843,0.32078487249358106,0.22836793670121697,-0.8841418979264618,0.4324025032297453,0.12600180928521787,-0.12427680229429583
-0.23963700485791467,0.317875085294724,0.22058801263565103,-0.8843998586800222,0.43466791190396953,0.11163748394568444,-0.12820986118889902
-0.23370143670452365,0.31521748546202294,0.21564310267079842,-0.8836827473425036,0.4379748680136849,0.100895914173189,-0.13077779452474472
-0.22940959604267258,0.3138204968665204,0.2112985637234723,-0.8833464314155752,0.4389205813247219,0.09374719380602618,-0.1351268627935708
-0.22853002276808498,0.31222579151023616,0.2087033279884949,-0.8845718248437612,0.432468551214139,0.09278525413222093,-0.1479680219471115
-0.22922908309583445,0.3120621084166276,0.2053894007963674,-0.8853063449924823,0.4291438147829844,0.09041662137735501,-0.15457391865467904
-0.23139579743178687,0.3127958278847627,0.19989851948283457,-0.8862090074412339,0.425625600801808,0.08710094194375477,-0.16090329078248633
-0.2335115899147835,0.3151893886220407,0.1945830249823028,-0.8868781851321391,0.4227619147907438,0.08473496748613794,-0.16595009317355144
-0.23176379481123816,0.3200845602938974,0.1909768105190594,-0.8850950111344592,0.4260720113270895,0.084296763748126,-0.1672229591000363
-0.23148724421230957,0.32355228202252717,0.18860452428085256,-0.8834567653568931,0.42855962442252266,0.08448940623637505,-0.1694176268685949
-0.23289661620910188,0.32518187331595144,0.18591468213079743,-0.8822776601593976,0.42931640553851297,0.08383171092145221,-0.17391319260807162
-0.23439284365802818,0.32612154431301016,0.1839034445597432,-0.8814013014411262,0.4299303988442163,0.08303628372113554,-0.17719078292429788
